resource,noun,verb,condition,sequence,talker,refNoun,refVerb,refCond,en,he,comments
301,1,0,1,1,4,127,32,127,"""Your kindness overwhelms me.  I can tell you will someday be a great hero.""","""טוב ליבך מרגש אותי עד דמעות. בטוחני כי יום יבוא ותהיה גיבור גדול.""",
301,1,0,1,2,4,127,32,127,"""Now you will have a secret.  Among the items they stole from me was a magic rug.  I alone know the words to command it.""","""כעת אגלה לך סוד. בין החפצים שהם גנבו מאיתי היה מרבד קסמים. לי לבדי ידועים המילים המפעילים אותו.""",
301,1,0,1,3,4,127,32,127,"""If you help recover my treasure, I will take you, Shameen, and Shema back to our land by way of the flying carpet.  Shapeir needs powerful heroes, too!""","""והיה אם תעזור לי למצוא את אוצרי, אקח אותך, שאמין, ושימה בחזרה לארצנו על גבי השטיח המעופף. גם לשאפיר מגיע גיבורים חזקים!""",
301,1,0,1,4,4,127,32,112,"""Oh, it is indeed sad and dangerous times we live in when a man who struggles daily to keep from starving should be robbed of all his earthly possessions!"" ","""הו, אכן חיים אנו בתקופה עצובה ומסוכנת בה אדם שנאבק בדם וביזע להרוויח את לחמו, שודדים ממנו את כל רכושו עלי אדמות!""",
301,1,0,1,5,4,112,101,112,"""Hello again, my friend.""","""ברוך שובך, ידידי.""",
301,1,5,2,1,4,31,78,31,"""The band of brigands ambushed us just as we crossed the pass into the valley. There were about twelve brigands, including a huge minotaur.""","""חבורת השודדים הטמינה לנו מארב בדיוק כשחצינו את מעבר העמק. היו שם בערך שנים עשר שודדים, מתוגברים במינוטאור ענק.""",
301,1,5,2,2,4,31,84,31,"""There was also a leader, and some sort of wizard.  They first used some sort of magic which blinded us. Then, they overwhelmed my six guards and my assistants.""","""ביניהם היה גם מנהיג, ומעין קוסם. בתחילה הם הטילו סוג של כישוף שסימא אותנו. ואז הם הכריעו את ששת שומריי ועוזרי.""",
301,1,5,2,3,4,31,32,31,"""All my trade goods taken from before me!  I am now but a beggar, living off the generosity of my friends."" ","""כל סחורתי נלקחה ממני מול עיני הכלות! כעת אינני אלא קבצן, החי מתרומות חבריי!""",
301,1,5,3,1,4,127,32,127,"""A treasure fit for the Sultan that I found upon my travels.  I alone know the commands which make it fly!""","""אוצר ההולם את הסולטן שמצאתי במהלך מסעיי. רק לי לבדי ידועות המילות אשר מסיעות אותו במעופו!""",
301,1,5,4,1,4,127,32,127,"""I will show you how I fly the carpet when I get my treasure back.  Alas, that may never be.  I have lost everything!"" ","""אראה לך כיצד להטיס את השטיח כאשר תשיב לי את אוצרי. לדאבוני, יתכן וזה לא יקרה לעולם. איבדתי את כל אשר לי!""",
301,1,5,5,1,4,127,32,127,"""Even though they, too, lost a fortune when the brigands stole from me, Shameen and Shema are caring for this frail shadow of a great man.""","""למרות שגם הם איבדו הון תועפות כאשר השודדים חמסו ממני, שאמין ושימה דואגים לצילו החיוור של האדם הגדול שהייתי.""",
301,1,5,6,1,4,127,32,127,"""Here I pay good money for men to protect me, and what do they do when I need protection?  They run away.""","""אני משלם לאנשים משכורות עתק כדי שיגנו עלי, ומה הם עושים כשאני באמת נזקק להגנה? הם בורחים כמו שפנים.""",
301,1,5,6,2,4,127,32,127,"""Not one man died to defend my treasure.   You just can't hire good guards any more.""","""איש לא מת בהגנה על אוצרי. כבר אי אפשר למצוא שומרים טובים בימינו.""",
301,1,5,7,1,4,127,32,127,"""The leader was wearing a cloak, so I couldn't see his face.  His voice was rather high pitched, though.""","""המנהיג חבש ברדס, כך שלא יכולתי לראות את פניו. אם כי קולו היה גבוה וצורמני למדי.""",
301,1,5,8,1,4,127,32,127,"""The Wizard threw something at us that caused my eyes to be blinded with tears and my nose to be forced to sneeze.  I was helpless.""","""הקוסם יידה בנו משהו שגרם לעיניי להתעוור מרוב דמעות ולאפי להתעטש מבלי הפוגה. הייתי חסר אונים.""",
301,1,5,9,1,4,127,32,127,"""I trade the treasures of one land for that of another.  But the brigands have stolen every treasure I had and I am a merchant no more.""","""סחרתי באוצרות של ארץ אחת בעד אוצרות שכנתה. אולם השודדים חמסו ממני את כל אוצרותי ונותרתי חסר כל.""",
301,1,5,10,1,4,127,32,127,"""The Minotaur is a creature with the head of a bull and the body of a man. They are said to be very strong."" ","""המינוטאור הוא יצור בעל ראש של שור וגוף אדם. נאמר עליהם כי כוחם עצום ורב.""",
301,1,5,11,1,4,127,32,127,"""I am Abdulla Doo, son of Ali, grandson of Hasan, and formerly Master Merchant of Shapeir.  Now I am but a penniless burden upon my friends.""","""אני הוא עבדאללה דו, בן עלי, נכדו של חסן, ואדון הסוחרים לשעבר מהעיר שאפיר. כעת איני אלא חסר כל ומעמסה על ידידי.""",שיניתי אינני לאיני
301,1,5,12,1,4,127,186,127,"""Two weeks ago I was going to be wealthy beyond what you could dream of!  I, Abdulla Doo, would be the first merchant into this valley this year.  But my life was shattered by brigands.""","""לפני שבועיים כמעט ונפל בחלקי עושר מעל ומעבר לכל דמיון! אני, עבדאללה דו, עמדתי להתמנות לראש סוחרי העמק. אבל חיי התנפצו לרסיסים על ידי השודדים.""",
301,1,5,13,1,4,127,115,127,"""He is the very prince of Kattas.""","""הוא הוא נסיך החתולאים בכבודו ובעצמו.""",
301,1,5,14,1,4,127,32,127,"""Ah, Shapeir, beautiful land of golden sands and shining sun.  The heart of civilization!""","""אה, שאפיר, ארץ נפלאה של חולות זהובים ושמש חמימה. לב ליבה של הציביליזציה!""","אה, המשחק הבא <3"
301,1,5,14,2,4,127,32,127,"""Alas, she is plagued with fierce Djinn and Efreets who seek to drive all men and Kattas from the land.""","""אך לדאבון לב, היא הוכתה בשדי ג'יני ועפרית מרושעים אשר ביקשו לגרש מהארץ את כל האנשים והחתולאים.""",
301,1,5,14,3,4,127,32,127,"""But I can speak no more of the homeland I shall never see again.  Instead, I will die in this cold, forsaken land, bereft of all I love!""","""אבל לא אדבר עוד סרה בארץ מולדתי אשר לעולם לא אחזה עוד בזיו פניה. תחת זאת, אגווע בארץ נידחה וקפואה זו, הרחק מכל מאהבי.""",
301,1,5,15,1,4,127,32,127,"""She is the finest of cooks (outside of myself, that is).  But her fine food is as dust in my mouth, for I am but a beggar."" ","""היא הטובה שבטבחים (חוץ ממני, כמובן). אולם מאכליה המשובחים טעמם כעפר בפי, מאחר ואינני אלא קבצן עלוב!""",
301,1,5,16,1,4,127,32,127,"""I had treasures carefully brought from Shapeir with me.  I even had a Magic Carpet with me!""","""היו עמי אוצרות אשר הובאו תחת השגחה כבדה משאפיר. אפילו מרבד קסמים היה באמתחתי!""",
301,1,5,17,1,4,127,32,127,"""The Wizard was very short, and he giggled most of the time.  I couldn't understand what he was saying.""","""הקוסם היה נמוך מאוד, וצחקק רוב הזמן. לא הבנתי מילה ממה שהוא אמר.""",
301,1,16,0,1,99,127,32,127,What did Abdulla do to you that you should do him in?,מה עבדאללה עשה לך שככה אתה גומל לו?,
301,1,1,0,1,99,127,32,127,The merchant is a rather fat man with a small moustache and beard.  He wears a turban.,הסוחר הינו גבר שמנמן למדי עטוי זקן ושפמפם דק. הוא חבוש טורבן.,
301,1,11,0,1,99,127,32,127,"The merchant gratefully accepts your food ration, and consumes it in record time.","הסוחר מברך אותך על המזון, ומכלה אותו בזמן שיא.",
301,1,11,18,1,99,127,32,127,The merchant gratefully accepts your offer.,הסוחר מקבל בתודה את הצעתך.,
301,1,11,18,2,99,127,32,127,Abdulla Doo consumes his meal in record time.,עבדאללה דו סועד את ארוחתו במהירות האור.,
301,1,10,0,1,4,127,32,127,"""Gladly will I allow you to buy me a meal, O Prince among Heroes.""  ","""אסכים בחפץ לב שתקנה לי ארוחה, הו נסיך בקרב גיבורים.""",
301,1,10,0,2,4,127,32,127,"""Your offer is gracious, but keep your coins.  Abdulla Doo is no beggar."" ","""הצעתך כה רבת חסד, אולם שמור אצלך את מטבעותיך. עבדאללה דו אינו קבצן.""",
301,1,10,0,3,99,127,186,127,"Your lips say yes, but your purse says no. ","שפתיך אומרות כן, אך ארנקך אומר לא.",
301,1,10,0,4,4,48,105,48,"""Shema, prepare for me the feast of six houris.  I am willing to wait."" ","""שימה, ערכי נא לפני את משתה ששת הבתולות. אמתין ככל שידרש.""",
301,1,10,0,5,4,48,32,48,"""Shema, prepare for me the thrice brewed tea of the Southern Seas.  I am willing to wait."" ","""שימה, חלטי נא לי שלוש פעמים את תה הים הדרומי. אמתין ככל שידרש.""",
301,1,10,0,6,99,48,105,48,Abdulla already has one expensive-sounding order pending.,לעבדאללה כבר יש הזמנה ממתינה יקרה להחריד.,
301,1,10,0,7,4,48,32,48,"""Grateful is my parched throat, noble Hero.  Your generosity is unequalled in seven kingdoms.""  ","""גרוני ניחר מרוב תודות, גיבור אציל. נדיבותך אין שני לה בכל שבע הממלכות.""",
301,1,2,2,1,4,48,45,48,Brigands,שודדים,
301,1,2,3,1,4,48,104,48,Carpet,שטיח,
301,1,2,4,1,4,48,97,48,Commands,פקודות,
301,1,2,5,1,4,48,46,48,Friends,חברים,
301,1,2,6,1,4,48,116,48,Guards,שומרים,
301,1,2,7,1,4,48,110,48,Leader,מנהיג,
301,1,2,8,1,4,48,97,48,Magic,קסם,
301,1,2,9,1,4,48,114,48,Merchant,סוחר,
301,1,2,10,1,4,48,46,48,Minotaur,מינוטאור,
301,1,2,11,1,4,48,32,48,Name,שם,
301,1,2,12,1,4,19,32,127,Robbery,שוד,
301,1,2,13,1,4,48,32,48,Shameen,שאמין,
301,1,2,14,1,4,48,32,48,Shapeir,שאפיר,
301,1,2,15,1,4,48,32,48,Shema,שימה,
301,1,2,16,1,4,208,40,48,Wealth,שפע,
301,1,2,17,1,4,48,32,48,Wizard,קוסם,
301,2,1,0,1,99,48,32,48,"The chair is finely made, in contrast to the rough-hewn tables.","הספסל עשוי מלאכת מחשבת, בניגוד גמור לשולחנות הגסים והמחוספסים.",
301,3,1,0,1,99,48,32,48,The odor of cooking food wafts through the kitchen door.,ניחוח הבישולים מרחף מבעד לווילונות.,
301,4,1,0,1,99,48,32,48,"The warmth of the fire feels good on such a chilly day.  The proprietor of the inn apparently thinks so, too.  Cats always seem to gravitate to a warm hearth.","חום האש משרה תחושה נעימה ביום צונן שכזה. בעלי הפונדק חושב גם הוא ככה, מסתבר. חתולים תמיד נמשכים לאח חמים.",
301,5,1,0,1,99,48,32,48,A well-fed fire purrs happily in the fireplace.,אש נמרצת מרצדת בעליצות באח.,
301,6,1,0,1,99,48,32,48,The cheery firelight reflects off the freshly waxed floor.,אור הלהבה העליזה משתקף בריצפה הממורקת.,
301,7,1,19,1,99,48,32,48,You practically licked the plate clean.  That was delicious.,אתה מילולית מלקק את הצלחת עד שהיא מבריקה. זה היה מעדן.,
301,7,1,20,1,99,48,32,48,"The food looks unusual, but smells surprisingly good. ","האוכל נראה קצת משונה, אבל מריח נהדר באופן מפתיע.",
301,8,1,0,1,99,48,32,48,"You look closely and read:  ""Genie's lamp for rent.  Inquire in 'Quest for Glory 2:  Trial By Fire' for details.""  Oh, it's just another cheap plug. ","אתה מביט מקרוב וקורא: ""מנורת קסמים עם ג'יני להשכרה. עוד פרטים ב''הרצון לעוצמה 2: מבחן האש.'"" אה, זו סתם פרסומת.",
301,9,4,0,1,99,48,32,48,Ouch.,אאוץ'.,
301,9,1,0,1,99,48,178,19,This is the idiot half-brother candle.  (It's only half-bright.),זה האח החורג האידיוט של הנר. (הוא בוער באופן חריג.),לא זוכר את ההקשר. זה הנר של האח למחצה האידיוט?
